ANP_ID,Codigo_SIG,ANP,PM,PM_link,FECHA,MODIFICAS,Cate_DEC_1,Cate_Man_1,Region_1,Estado,Municipio,Categoria,Zonificaci,Subzonific,nombre_1,ID,Pesca Comercial,Pesca Deportiva,Pesca,Buceo
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Costero-Marina,SPCM,479,NO,NO,NO,NO
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación,Xamach SP4,480,NO,NO,NO,NO
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación,"Punta Nilut, Cayos Culebra, de Laguna Pájaros y Laguna Tres Marías SP2",483,NO,NO,NO,NO
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Costero-Marina,SPCM,484,NO,NO,NO,NO
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Aprovechamiento Especial,Subzona de Aprovechamiento Especial,SAEC,485,,,,
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Costero-Marina,SPCM,486,NO,NO,NO,NO
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Aprovechamiento Especial,Subzona de Aprovechamiento Especial,SAEC,487,,,,
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Costero-Marina,SPCM,489,NO,NO,NO,NO
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Aprovechamiento Especial,Subzona de Aprovechamiento Especial,SAEC,490,,,,
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Costero-Marina,SPCM,491,NO,NO,NO,NO
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Aprovechamiento Especial,Subzona de Aprovechamiento Especial,SAEC,492,,,,
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Refugios Pesqueros,SP6  Punta Loria,493,,,,
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Costero-Marina,SPCM,494,NO,NO,NO,NO
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Aprovechamiento Especial,Subzona de Aprovechamiento Especial,SAEC,495,,,,
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Refugios Pesqueros,SP6  San Román Norte,496,,,,
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Costero-Marina,SPCM,497,NO,NO,NO,NO
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Refugios Pesqueros,SP6  San Román Sur,498,,,,
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Costero-Marina,SPCM,499,NO,NO,NO,NO
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Costero-Marina,SPCM,500,NO,NO,NO,NO
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Refugios Pesqueros,SP6  La Poza,501,,,,
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Refugios Pesqueros,SP6  Mimis,502,,,,
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación,"Punta Nilut, Cayos Culebra, de Laguna Pájaros y Laguna Tres Marías SP2",503,NO,NO,NO,NO
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación,"Punta Nilut, Cayos Culebra, de Laguna Pájaros y Laguna Tres Marías SP2",504,NO,NO,NO,NO
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Refugios Pesqueros,SP6  Gallineros,505,,,,
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Refugios Pesqueros,SP6 El Cabezo,506,,,,
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación,Tzigual SP1,507,NO,NO,NO,NO
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Asentamientos Humanos,Asentamientos Humanos,Colonias de Pescadores Javier Rojo Gómez y Punta Herrero SAH,509,SI,SI,SI,SI
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Aprovechamiento Especial,Subzona de Aprovechamiento Especial,SAEC,510,,,,
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Uso Público,Uso Público,Mosquitero SUP3,511,SI,SI,SI,NO
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Costero-Marina,SPCM,512,NO,NO,NO,NO
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales Marina,Tampalam-Pulticub SASM2,513,SI,SI,SI,SI
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona Núcleo,Uso Restringido,Uso Restringido,SUR2,481,,,,
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona Núcleo,Uso Restringido,Uso Restringido,Fondo de las Bahías SUR1,482,,,,
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona Núcleo,Uso Restringido,Uso Restringido,Fondo de las Bahías SUR1,488,,,,
18,9.1.0401.127073,Complejo Sian Ka'an,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf,13/06/2011,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Felipe Carrillo Puerto, Solidaridad y Bacalar",Zona Núcleo,Uso Restringido,Uso Restringido,Fondo de las Bahías SUR1,508,,,,
19,9.3.08.145,Arrecifes de Xcalak,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/Xcalak.pdf,8/10/2004,,PN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Costa caribe de Othón P. Blanco,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,X1,157,SI,SI,SI,SI
19,9.3.08.145,Arrecifes de Xcalak,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/Xcalak.pdf,8/10/2004,,PN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Costa caribe de Othón P. Blanco,Zona de Amortiguamiento,Zona de Aprovechamiento Especial,Subzona de Aprovechamiento Especial,X3,158,SI,NO,SI,SI
19,9.3.08.145,Arrecifes de Xcalak,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/Xcalak.pdf,8/10/2004,,PN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Costa caribe de Othón P. Blanco,Zona de Amortiguamiento,Uso Público,Uso Público,X4,159,NO,NO,NO,SI
19,9.3.08.145,Arrecifes de Xcalak,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/Xcalak.pdf,8/10/2004,,PN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Costa caribe de Othón P. Blanco,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,X2,160,SI,SI,SI,SI
19,9.3.08.145,Arrecifes de Xcalak,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/Xcalak.pdf,8/10/2004,,PN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Costa caribe de Othón P. Blanco,Zona de Amortiguamiento,Uso Restringido,Uso Restringido,Pta. Xcayal-Ens. Xahuachol,397,NO,NO,NO,NO
19,9.3.08.145,Arrecifes de Xcalak,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/Xcalak.pdf,8/10/2004,,PN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Costa caribe de Othón P. Blanco,Zona de Amortiguamiento,Uso Restringido,Uso Restringido,Lag. Rio Huach,398,NO,NO,NO,NO
19,9.3.08.145,Arrecifes de Xcalak,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/Xcalak.pdf,8/10/2004,,PN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Costa caribe de Othón P. Blanco,Zona de Amortiguamiento,Uso Restringido,Uso Restringido,Canal de Zaragoza,399,NO,NO,NO,NO
19,9.3.08.145,Arrecifes de Xcalak,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/Xcalak.pdf,8/10/2004,,PN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Costa caribe de Othón P. Blanco,Zona de Amortiguamiento,Zona de Protección,Subzona de Protección,Boca Bacalar Chico,400,NO,NO,NO,NO
20,9.1.03.124,Banco Chinchorro,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AVISOchinchorro.pdf,25/09/2000,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas de Othón P. Blanco,Zona de Amortiguamiento,"Zona de Pesca Cooperativada, Comercial y Deportiva",,BC4,223,SI,SI,SI,ND
20,9.1.03.124,Banco Chinchorro,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AVISOchinchorro.pdf,25/09/2000,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas de Othón P. Blanco,Zona de Amortiguamiento,Zona de Pesca Cooperativada,,BC1,224,SI,NO,SI,ND
20,9.1.03.124,Banco Chinchorro,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AVISOchinchorro.pdf,25/09/2000,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas de Othón P. Blanco,Zona de Amortiguamiento,Zona de Buceo,,BC2,225,NO,NO,NO,SI
20,9.1.03.124,Banco Chinchorro,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AVISOchinchorro.pdf,25/09/2000,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas de Othón P. Blanco,Zona de Amortiguamiento,Zona de Pesca Cooperativada Deportiva Liberacion,,BC3,226,NO,SI,SI,ND
20,9.1.03.124,Banco Chinchorro,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AVISOchinchorro.pdf,25/09/2000,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas de Othón P. Blanco,Zona de Amortiguamiento,Pecios,,,464,ND,ND,ND,ND
20,9.1.03.124,Banco Chinchorro,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AVISOchinchorro.pdf,25/09/2000,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas de Othón P. Blanco,Zona de Amortiguamiento,Pecios,,,465,ND,ND,ND,ND
20,9.1.03.124,Banco Chinchorro,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AVISOchinchorro.pdf,25/09/2000,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas de Othón P. Blanco,Zona de Amortiguamiento,Pecios,,,466,ND,ND,ND,ND
20,9.1.03.124,Banco Chinchorro,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AVISOchinchorro.pdf,25/09/2000,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas de Othón P. Blanco,Zona de Amortiguamiento,Pecios,,,467,ND,ND,ND,ND
20,9.1.03.124,Banco Chinchorro,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AVISOchinchorro.pdf,25/09/2000,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas de Othón P. Blanco,Zona de Amortiguamiento,Pecios,,,468,ND,ND,ND,ND
20,9.1.03.124,Banco Chinchorro,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AVISOchinchorro.pdf,25/09/2000,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas de Othón P. Blanco,Zona de Amortiguamiento,Pecios,,,469,ND,ND,ND,ND
20,9.1.03.124,Banco Chinchorro,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AVISOchinchorro.pdf,25/09/2000,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas de Othón P. Blanco,Zona de Amortiguamiento,Pecios,,,470,ND,ND,ND,ND
20,9.1.03.124,Banco Chinchorro,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AVISOchinchorro.pdf,25/09/2000,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas de Othón P. Blanco,Zona de Amortiguamiento,Pecios,,,471,ND,ND,ND,ND
20,9.1.03.124,Banco Chinchorro,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AVISOchinchorro.pdf,25/09/2000,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas de Othón P. Blanco,Zona de Amortiguamiento,Pecios,,,472,ND,ND,ND,ND
20,9.1.03.124,Banco Chinchorro,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AVISOchinchorro.pdf,25/09/2000,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas de Othón P. Blanco,Zona de Amortiguamiento,Pecios,,,473,ND,ND,ND,ND
20,9.1.03.124,Banco Chinchorro,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AVISOchinchorro.pdf,25/09/2000,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas de Othón P. Blanco,Zona Núcleo,Zona Núcleo,,,460,ND,ND,ND,ND
20,9.1.03.124,Banco Chinchorro,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AVISOchinchorro.pdf,25/09/2000,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas de Othón P. Blanco,Zona Núcleo,Zona Núcleo,,,461,ND,ND,ND,ND
20,9.1.03.124,Banco Chinchorro,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AVISOchinchorro.pdf,25/09/2000,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas de Othón P. Blanco,Zona Núcleo,Zona Núcleo,,,462,ND,ND,ND,ND
20,9.1.03.124,Banco Chinchorro,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/AVISOchinchorro.pdf,25/09/2000,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas de Othón P. Blanco,Zona Núcleo,Zona Núcleo,,,463,ND,ND,ND,ND
21,1.1.05.157,Isla Guadalupe,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/ACUERDO%20PMRB%20Isla%20Guadalupe.pdf,17/06/2011,,RB,RB,Península de Baja California y Pacífico Norte,Baja California,Frente a la costa de la península de Baja California,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Aguas Circundantes de la Isla Guadalupe,238,SI,SI,SI,SI
21,1.1.05.157,Isla Guadalupe,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/ACUERDO%20PMRB%20Isla%20Guadalupe.pdf,17/06/2011,,RB,RB,Península de Baja California y Pacífico Norte,Baja California,Frente a la costa de la península de Baja California,Zona de Amortiguamiento,Uso Público,Uso Público,Tiburon Blanco,239,SI,NO,SI,SI
23,9.3.06.126,Isla Contoy,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2015/ISLA_CONTOY.pdf,9/7/2015,,PN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres,Zona de Amortiguamiento,Uso Tradicional,Uso Tradicional de Pesca,Langosta Norte y Campamento Pesquero,161,ND,ND,SI,NO
23,9.3.06.126,Isla Contoy,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2015/ISLA_CONTOY.pdf,9/7/2015,,PN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres,Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Marina,Este,162,ND,ND,SI,NO
23,9.3.06.126,Isla Contoy,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2015/ISLA_CONTOY.pdf,9/7/2015,,PN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres,Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Marina,Oeste,163,ND,ND,SI,NO
23,9.3.06.126,Isla Contoy,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2015/ISLA_CONTOY.pdf,9/7/2015,,PN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de Recursos Naturales Pelágicos Mayores,IC,164,ND,ND,SI,NO
23,9.3.06.126,Isla Contoy,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2015/ISLA_CONTOY.pdf,9/7/2015,,PN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres,Zona de Amortiguamiento,Uso Público,Uso Público - Centro de Visitantes,Centro de visitantes,409,NO,NO,NO,SI
23,9.3.06.126,Isla Contoy,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2015/ISLA_CONTOY.pdf,9/7/2015,,PN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres,Zona de Amortiguamiento,Uso Público,Uso Público,Ixlaché,410,NO,NO,NO,SI
